Ciudad,Cantidades,Importe,Cliente,Provincia,Nombre,Pago,Producto,Transporte
San Salvador de Jujuy,18,"$226,17 ",Bechtelar-Gibson,Provincia de Jujuy,María Pilar Pérez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,28,"$126,25 ",Bechtelar-Gibson,Provincia de Jujuy,Marta Amigo,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$387,10 ",Bechtelar-Gibson,Provincia de Jujuy,Pablo López,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$1.126,68 ",Denesik-Nader,Provincia de Jujuy,Adrián Souto,60 días,Perfiles De Acero,Camion
San Salvador de Jujuy,4,"$4.431,76 ",Denesik-Nader,Provincia de Jujuy,Carmen Diez,60 días,Perfiles De Acero,Camion
San Salvador de Jujuy,200,"$109,68 ",Denesik-Nader,Provincia de Jujuy,Daniel Pino,60 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$1.161,29 ",Denesik-Nader,Provincia de Jujuy,María Ángeles Ruiz,60 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$90,97 ",Denesik-Nader,Provincia de Jujuy,María Cedeño,60 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$827,66 ",Denesik-Nader,Provincia de Jujuy,María Dolores Sousa,60 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$629,94 ",Denesik-Nader,Provincia de Jujuy,María Isabel León,60 días,Perfiles De Acero,Camion
San Salvador de Jujuy,39,"$9.926,45 ",Harber SRL,Provincia de Jujuy,María Diego,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,9,"$18.168,07 ",Harber SRL,Provincia de Jujuy,María Dolores Sousa,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,2,"$394,84 ",Harber SRL,Provincia de Jujuy,María Isabel León,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$180,65 ",Harber SRL,Provincia de Jujuy,Susana Escudero,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,143,"$1.756,94 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Adrián Souto,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$21.713,75 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Ana María Delgado,30 días,Alambre,Tren
San Salvador de Jujuy,3,"$178,48 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Ana María Serrano,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,143,"$1.756,94 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Antonia Lorente,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,1,"$302,57 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Antonia Martínez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$18.922,77 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Cristina Zamora,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,143,"$1.756,94 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Daniel Pino,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$458,58 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Jaume García,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$133,10 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,José Antonio López,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,32,"$450,50 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,José María Pérez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,1,"$1.013,61 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Juan Andrés,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,30,"$15.016,59 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Manuel Muñoz,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$238,93 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,María Carmen Serrano,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,143,"$1.756,94 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,María Diego,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,1,"$612,95 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,María Dolores Sousa,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$96.449,59 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,María Fernández,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$1.160,15 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,María Isabel León,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,84,"$135,48 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Marta López,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,287,"$4.065,06 ","Hartmann, Hilll and Nolan",Provincia de Jujuy,Susana Escudero,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,18,"$147,97 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Alberto García,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,80,"$577,10 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Ana María Serrano,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,28,"$21.434,30 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Ángeles Pérez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,9,"$44.424,08 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Antonia Lorente,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,46,"$8.438,44 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Antonio Calderón,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,36,"$122.090,77 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,106,"$1.419,35 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Jaume García,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,18,"$18.059,42 ","Muller, Reichert and Schmitt",Provincia de Jujuy,José Salcedo,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,1,"$1.161,29 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Manuel Muñoz,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,103,"$1.900,52 ","Muller, Reichert and Schmitt",Provincia de Jujuy,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,20,"$144,61 ","Muller, Reichert and Schmitt",Provincia de Jujuy,María Diego,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,11,$13.210 ,"Muller, Reichert and Schmitt",Provincia de Jujuy,Pablo López,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,5,"$504,54 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Sergio Jiménez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,29,"$21.237,55 ","Muller, Reichert and Schmitt",Provincia de Jujuy,Teresa Martínez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$102,90 ",Tremblay SRL,Provincia de Jujuy,Adrián Souto,30 días,Alambre,Camion
San Salvador de Jujuy,12,"$4.375,50 ",Tremblay SRL,Provincia de Jujuy,Adrián Souto,30 días,Alambre,Tren
San Salvador de Jujuy,7,"$3.144,74 ",Tremblay SRL,Provincia de Jujuy,Adrián Souto,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,12,"$3.694,97 ",Tremblay SRL,Provincia de Jujuy,Alberto García,30 días,Alambre,Tren
San Salvador de Jujuy,4,"$25.942,54 ",Tremblay SRL,Provincia de Jujuy,Alberto García,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$863,87 ",Tremblay SRL,Provincia de Jujuy,Alejandro Del Olmo,30 días,Alambre,Camion
San Salvador de Jujuy,6,"$438,71 ",Tremblay SRL,Provincia de Jujuy,Alejandro Del Olmo,30 días,Alambre,Tren
San Salvador de Jujuy,83,"$9.359,14 ",Tremblay SRL,Provincia de Jujuy,Alejandro Del Olmo,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$8.269,16 ",Tremblay SRL,Provincia de Jujuy,Ana Aguilera,30 días,Alambre,Tren
San Salvador de Jujuy,3,"$118,08 ",Tremblay SRL,Provincia de Jujuy,Ana María Delgado,30 días,Alambre,Tren
San Salvador de Jujuy,90,"$2.795,43 ",Tremblay SRL,Provincia de Jujuy,Ana María Delgado,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,$580 ,Tremblay SRL,Provincia de Jujuy,Ana María Serrano,30 días,Alambre,Tren
San Salvador de Jujuy,139,"$9.778,42 ",Tremblay SRL,Provincia de Jujuy,Ángeles Pérez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$740,03 ",Tremblay SRL,Provincia de Jujuy,Antonia Lorente,30 días,Alambre,Tren
San Salvador de Jujuy,1,"$549,03 ",Tremblay SRL,Provincia de Jujuy,Antonia Lorente,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$22.464,41 ",Tremblay SRL,Provincia de Jujuy,Antonia Martínez,30 días,Alambre,Camion
San Salvador de Jujuy,6,"$838,06 ",Tremblay SRL,Provincia de Jujuy,Antonia Martínez,30 días,Alambre,Tren
San Salvador de Jujuy,3,"$843,23 ",Tremblay SRL,Provincia de Jujuy,Antonia Martínez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,9,"$1.917,10 ",Tremblay SRL,Provincia de Jujuy,Antonio Calderón,30 días,Alambre,Camion
San Salvador de Jujuy,9,"$1.995,85 ",Tremblay SRL,Provincia de Jujuy,Antonio Calderón,30 días,Alambre,Tren
San Salvador de Jujuy,81,"$23.427,55 ",Tremblay SRL,Provincia de Jujuy,Antonio Calderón,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$10.326,90 ",Tremblay SRL,Provincia de Jujuy,Begoña García,30 días,Alambre,Camion
San Salvador de Jujuy,17,"$641,76 ",Tremblay SRL,Provincia de Jujuy,Begoña García,30 días,Alambre,Tren
San Salvador de Jujuy,82,"$1.640,37 ",Tremblay SRL,Provincia de Jujuy,Begoña García,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$1.302,99 ",Tremblay SRL,Provincia de Jujuy,Carlos Arenas,30 días,Alambre,Camion
San Salvador de Jujuy,3,"$123,20 ",Tremblay SRL,Provincia de Jujuy,Carlos Arenas,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$1.399,70 ",Tremblay SRL,Provincia de Jujuy,Carmen Cortes,30 días,Alambre,Camion
San Salvador de Jujuy,6,"$1.916,34 ",Tremblay SRL,Provincia de Jujuy,Carmen Cortes,30 días,Alambre,Tren
San Salvador de Jujuy,74,"$22.924,89 ",Tremblay SRL,Provincia de Jujuy,Carmen Cortes,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$965,16 ",Tremblay SRL,Provincia de Jujuy,Carmen Diez,30 días,Alambre,Camion
San Salvador de Jujuy,14,"$60.501,91 ",Tremblay SRL,Provincia de Jujuy,Carmen Diez,30 días,Alambre,Tren
San Salvador de Jujuy,6,"$3.149,72 ",Tremblay SRL,Provincia de Jujuy,Carmen Sánchez,30 días,Alambre,Tren
San Salvador de Jujuy,171,"$362,90 ",Tremblay SRL,Provincia de Jujuy,Carmen Sánchez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,4,"$953,61 ",Tremblay SRL,Provincia de Jujuy,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$309,27 ",Tremblay SRL,Provincia de Jujuy,Cristina Zamora,30 días,Alambre,Camion
San Salvador de Jujuy,45,"$4.248,13 ",Tremblay SRL,Provincia de Jujuy,Cristina Zamora,30 días,Alambre,Tren
San Salvador de Jujuy,7,"$354,46 ",Tremblay SRL,Provincia de Jujuy,Cristina Zamora,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$1.670,72 ",Tremblay SRL,Provincia de Jujuy,Daniel Pino,30 días,Alambre,Camion
San Salvador de Jujuy,55,"$45.118,63 ",Tremblay SRL,Provincia de Jujuy,Daniel Pino,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$1.038,77 ",Tremblay SRL,Provincia de Jujuy,Elena Fernández,30 días,Alambre,Camion
San Salvador de Jujuy,3,"$117,03 ",Tremblay SRL,Provincia de Jujuy,Elena Fernández,30 días,Alambre,Tren
San Salvador de Jujuy,7,"$25.652,11 ",Tremblay SRL,Provincia de Jujuy,Elena Fernández,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,17,"$3.552,32 ",Tremblay SRL,Provincia de Jujuy,Francisco Miñana,30 días,Alambre,Tren
San Salvador de Jujuy,18,"$3.510,45 ",Tremblay SRL,Provincia de Jujuy,Francisco Miñana,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$1.096,89 ",Tremblay SRL,Provincia de Jujuy,Jaume García,30 días,Alambre,Camion
San Salvador de Jujuy,3,"$130,81 ",Tremblay SRL,Provincia de Jujuy,Jaume García,30 días,Alambre,Tren
San Salvador de Jujuy,75,"$370,45 ",Tremblay SRL,Provincia de Jujuy,Jaume García,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$3.548,39 ",Tremblay SRL,Provincia de Jujuy,Joaquín Vega,30 días,Alambre,Tren
San Salvador de Jujuy,6,"$4.755,67 ",Tremblay SRL,Provincia de Jujuy,Joaquín Vega,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$147,29 ",Tremblay SRL,Provincia de Jujuy,José Antonio López,30 días,Alambre,Camion
San Salvador de Jujuy,3,"$118,08 ",Tremblay SRL,Provincia de Jujuy,José Antonio López,30 días,Alambre,Tren
San Salvador de Jujuy,3,"$672,58 ",Tremblay SRL,Provincia de Jujuy,José Carretero,30 días,Alambre,Camion
San Salvador de Jujuy,6,"$2.492,90 ",Tremblay SRL,Provincia de Jujuy,José Carretero,30 días,Alambre,Tren
San Salvador de Jujuy,105,"$7.431,98 ",Tremblay SRL,Provincia de Jujuy,José Carretero,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,20,"$2.485,50 ",Tremblay SRL,Provincia de Jujuy,José María Pérez,30 días,Alambre,Tren
San Salvador de Jujuy,241,"$16.123,30 ",Tremblay SRL,Provincia de Jujuy,José María Pérez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$125,16 ",Tremblay SRL,Provincia de Jujuy,José Salcedo,30 días,Alambre,Tren
San Salvador de Jujuy,6,"$960,58 ",Tremblay SRL,Provincia de Jujuy,José Salcedo,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,14,$2.262 ,Tremblay SRL,Provincia de Jujuy,José Sola,30 días,Alambre,Tren
San Salvador de Jujuy,243,"$23.867,24 ",Tremblay SRL,Provincia de Jujuy,José Sola,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$192.414,15 ",Tremblay SRL,Provincia de Jujuy,Juan Andrés,30 días,Alambre,Camion
San Salvador de Jujuy,20,"$3.548,74 ",Tremblay SRL,Provincia de Jujuy,Juan Andrés,30 días,Alambre,Tren
San Salvador de Jujuy,2,"$194,84 ",Tremblay SRL,Provincia de Jujuy,Juan Andrés,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$926,13 ",Tremblay SRL,Provincia de Jujuy,Manuel Grande,30 días,Alambre,Camion
San Salvador de Jujuy,20,"$1.669,81 ",Tremblay SRL,Provincia de Jujuy,Manuel Grande,30 días,Alambre,Tren
San Salvador de Jujuy,1,"$196,77 ",Tremblay SRL,Provincia de Jujuy,Manuel Grande,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,17,"$1.498,97 ",Tremblay SRL,Provincia de Jujuy,Manuel Muñoz,30 días,Alambre,Tren
San Salvador de Jujuy,6,"$252,19 ",Tremblay SRL,Provincia de Jujuy,Manuel Muñoz,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,17,"$1.844,77 ",Tremblay SRL,Provincia de Jujuy,María Ángeles Alves,30 días,Alambre,Tren
San Salvador de Jujuy,33,"$292,29 ",Tremblay SRL,Provincia de Jujuy,María Ángeles Alves,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$1.172,39 ",Tremblay SRL,Provincia de Jujuy,María Ángeles Martínez,30 días,Alambre,Camion
San Salvador de Jujuy,9,"$2.063,23 ",Tremblay SRL,Provincia de Jujuy,María Ángeles Martínez,30 días,Alambre,Tren
San Salvador de Jujuy,6,"$4.143,63 ",Tremblay SRL,Provincia de Jujuy,María Ángeles Ruiz,30 días,Alambre,Camion
San Salvador de Jujuy,31,"$3.377,94 ",Tremblay SRL,Provincia de Jujuy,María Ángeles Ruiz,30 días,Alambre,Tren
San Salvador de Jujuy,3,"$22.484,85 ",Tremblay SRL,Provincia de Jujuy,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$397,24 ",Tremblay SRL,Provincia de Jujuy,María Carmen Serrano,30 días,Alambre,Camion
San Salvador de Jujuy,20,"$60.844,17 ",Tremblay SRL,Provincia de Jujuy,María Carmen Serrano,30 días,Alambre,Tren
San Salvador de Jujuy,70,"$64.568,45 ",Tremblay SRL,Provincia de Jujuy,María Carmen Serrano,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,12,"$638,37 ",Tremblay SRL,Provincia de Jujuy,María Cedeño,30 días,Alambre,Camion
San Salvador de Jujuy,3,"$108,07 ",Tremblay SRL,Provincia de Jujuy,María Cedeño,30 días,Alambre,Tren
San Salvador de Jujuy,12,"$6.322,26 ",Tremblay SRL,Provincia de Jujuy,María Cedeño,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$1.178,84 ",Tremblay SRL,Provincia de Jujuy,María Diego,30 días,Alambre,Camion
San Salvador de Jujuy,6,"$13.026,14 ",Tremblay SRL,Provincia de Jujuy,María Dolores Sousa,30 días,Alambre,Camion
San Salvador de Jujuy,155,"$73.591,21 ",Tremblay SRL,Provincia de Jujuy,María Dolores Sousa,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,9,"$3.669,20 ",Tremblay SRL,Provincia de Jujuy,María Fernández,30 días,Alambre,Tren
San Salvador de Jujuy,377,"$782,26 ",Tremblay SRL,Provincia de Jujuy,María Fernández,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,12,"$1.927,56 ",Tremblay SRL,Provincia de Jujuy,María Isabel Heredia,30 días,Alambre,Tren
San Salvador de Jujuy,53,"$1.532,90 ",Tremblay SRL,Provincia de Jujuy,María Isabel Heredia,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$3.366,20 ",Tremblay SRL,Provincia de Jujuy,María Isabel León,30 días,Alambre,Camion
San Salvador de Jujuy,12,"$2.694,74 ",Tremblay SRL,Provincia de Jujuy,María Isabel León,30 días,Alambre,Tren
San Salvador de Jujuy,6,"$2.967,74 ",Tremblay SRL,Provincia de Jujuy,María Jesús Peñalver,30 días,Alambre,Tren
San Salvador de Jujuy,378,"$42.652,50 ",Tremblay SRL,Provincia de Jujuy,María Jesús Peñalver,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,17,"$60.889,00 ",Tremblay SRL,Provincia de Jujuy,María Pilar Pérez,30 días,Alambre,Tren
San Salvador de Jujuy,37,"$136.924,22 ",Tremblay SRL,Provincia de Jujuy,Marta Amigo,30 días,Alambre,Tren
San Salvador de Jujuy,100,"$5.419,40 ",Tremblay SRL,Provincia de Jujuy,Marta Amigo,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,6,"$25.968,13 ",Tremblay SRL,Provincia de Jujuy,Marta López,30 días,Alambre,Camion
San Salvador de Jujuy,5,"$22.603,43 ",Tremblay SRL,Provincia de Jujuy,Marta López,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$258,06 ",Tremblay SRL,Provincia de Jujuy,Pablo López,30 días,Alambre,Tren
San Salvador de Jujuy,4,"$745,81 ",Tremblay SRL,Provincia de Jujuy,Pablo López,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,5,"$6.996,37 ",Tremblay SRL,Provincia de Jujuy,Raquel Pueyo,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$1.249,55 ",Tremblay SRL,Provincia de Jujuy,Sara Pineda,30 días,Alambre,Camion
San Salvador de Jujuy,28,"$62.763,91 ",Tremblay SRL,Provincia de Jujuy,Sara Pineda,30 días,Alambre,Tren
San Salvador de Jujuy,402,"$41.394,97 ",Tremblay SRL,Provincia de Jujuy,Sara Pineda,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$2.878,37 ",Tremblay SRL,Provincia de Jujuy,Sergio Jiménez,30 días,Alambre,Tren
San Salvador de Jujuy,187,"$30.101,96 ",Tremblay SRL,Provincia de Jujuy,Sergio Jiménez,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,14,"$421,48 ",Tremblay SRL,Provincia de Jujuy,Susana Escudero,30 días,Alambre,Tren
San Salvador de Jujuy,15,"$9.245,52 ",Tremblay SRL,Provincia de Jujuy,Susana Escudero,30 días,Perfiles De Acero,Camion
San Salvador de Jujuy,3,"$107,95 ",Tremblay SRL,Provincia de Jujuy,Teresa Martínez,30 días,Alambre,Tren
San Salvador de Jujuy,4,$3.000 ,Tremblay SRL,Provincia de Jujuy,Teresa Martínez,30 días,Perfiles De Acero,Camion
Vicente López,86,"$391,61 ",Boehm-Mohr,Provincia de Buenos Aires,Alberto García,30 días,Perfiles De Acero,Camion
Vicente López,85,"$110,32 ",Boehm-Mohr,Provincia de Buenos Aires,Alejandro Del Olmo,30 días,Perfiles De Acero,Camion
Vicente López,84,"$1.392,72 ",Boehm-Mohr,Provincia de Buenos Aires,Ana Aguilera,30 días,Perfiles De Acero,Camion
Vicente López,213,"$20.885,81 ",Boehm-Mohr,Provincia de Buenos Aires,Antonio Calderón,30 días,Perfiles De Acero,Camion
Vicente López,86,"$5.004,96 ",Boehm-Mohr,Provincia de Buenos Aires,Begoña García,30 días,Perfiles De Acero,Camion
Vicente López,213,"$862,90 ",Boehm-Mohr,Provincia de Buenos Aires,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
Vicente López,170,"$43.499,26 ",Boehm-Mohr,Provincia de Buenos Aires,José Antonio López,30 días,Perfiles De Acero,Camion
Vicente López,84,"$169,21 ",Boehm-Mohr,Provincia de Buenos Aires,José María Pérez,30 días,Perfiles De Acero,Camion
Vicente López,143,"$1.353,70 ",Boehm-Mohr,Provincia de Buenos Aires,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
Vicente López,143,"$2.685,55 ",Boehm-Mohr,Provincia de Buenos Aires,María Dolores Sousa,30 días,Perfiles De Acero,Camion
Vicente López,20,"$118,65 ",Boehm-Mohr,Provincia de Buenos Aires,María Jesús Peñalver,30 días,Perfiles De Acero,Camion
Vicente López,85,"$3.232,76 ",Boehm-Mohr,Provincia de Buenos Aires,María Pilar Pérez,30 días,Perfiles De Acero,Camion
Vicente López,21,"$771,61 ",Boehm-Mohr,Provincia de Buenos Aires,Marta Amigo,30 días,Perfiles De Acero,Camion
Vicente López,85,"$6.033,81 ",Boehm-Mohr,Provincia de Buenos Aires,Marta López,30 días,Perfiles De Acero,Camion
Vicente López,214,"$12.575,87 ",Boehm-Mohr,Provincia de Buenos Aires,Pablo López,30 días,Perfiles De Acero,Camion
Vicente López,85,"$11.313,39 ",Boehm-Mohr,Provincia de Buenos Aires,Sara Pineda,30 días,Perfiles De Acero,Camion
